-0.0418,0.0007
-0.0414,0.0009
-0.0427,0.0035
-0.0450,0.0049
-0.0417,0.0002
-0.0449,0.0003
-0.0415,0.0005
-0.0438,0.0005
-0.0405,0.0003
-0.0468,0.0006
-0.0454,0.0145
-0.0429,0.0003
-0.0447,0.0002
-0.0408,0.0004
-0.0421,0.0002
-0.0412,0.0004
-0.0441,0.0003
-0.0453,0.0004
-0.0420,0.0003
-0.0455,0.0003
-0.0419,0.0090
-0.0430,0.0121
-0.0439,0.0090
-0.0424,0.0073
-0.0461,0.0002
-0.0457,0.0009
-0.0438,0.0002
-0.0427,0.0003
-0.0420,0.0013
-0.0513,0.0058
-0.0444,0.0004
-0.0447,0.0003
-0.0435,0.0016
-0.0551,0.0004
-0.0539,0.0035
-0.0459,0.0002
-0.0453,0.0004
-0.0427,0.0007
-0.0462,0.0002
-0.0472,0.0002
-0.0451,0.0002
-0.0421,0.0056
-0.0453,0.0004
-0.0447,0.0002
-0.0474,0.0002
-0.0436,0.0002
-0.0455,0.0002
-0.0495,0.0016
-0.0451,0.0003
-0.0457,0.0006
-0.0436,0.0001
-0.0434,0.0003
-0.0445,0.0002
-0.0442,0.0004
-0.0441,0.0182
-0.0502,0.0005
-0.0447,0.0036
-0.0450,0.0018
-0.0488,0.0002
-0.0427,0.0096
-0.0467,0.0002
-0.0454,0.0147
-0.0422,0.0006
-0.0471,0.0005
-0.0390,0.0003
-0.0483,0.0030
-0.0469,0.0069
-0.0466,0.0002
-0.0489,0.0004
-0.0485,0.0002
-0.0510,0.0002
-0.0481,0.0054
-0.0490,0.0007
-0.0412,0.0009
-0.0451,0.0106
-0.0435,0.0002
-0.0460,0.0007
-0.0528,0.0026
-0.0452,0.0001
-0.0459,0.0046
-0.0427,0.0003
-0.0477,0.0002
-0.0448,0.0003
-0.0461,0.0001
-0.0462,0.0002
-0.0455,0.0002
-0.0468,0.0053
-0.0483,0.0099
-0.0471,0.0004
-0.0500,0.0071
-0.0483,0.0002
-0.0471,0.0005
-0.0445,0.0002
-0.0503,0.0007
-0.0458,0.0009
-0.0453,0.0002
-0.0480,0.0002
-0.0486,0.0018
-0.0439,0.0004
-0.0474,0.0145
-0.0454,0.0002
-0.0534,0.0004
-0.0481,0.0056
-0.0480,0.0003
-0.0457,0.0008
-0.0466,0.0007
-0.0467,0.0010
-0.0477,0.0145
-0.0565,0.0004
-0.0444,0.0069
-0.0484,0.0003
-0.0468,0.0002
-0.0463,8.9705e-05
-0.0462,0.0002
-0.0483,0.0011
-0.0457,0.0007
-0.0463,0.0004
-0.0466,0.0055
-0.0491,0.0078
-0.0463,0.0001
-0.0482,0.0001
-0.0445,0.0021
-0.0423,0.0027
-0.0602,0.0118
-0.0486,0.0003
-0.0488,0.0019
-0.0468,0.0100
-0.0475,0.0123
-0.0479,0.0025
-0.0493,0.0051
-0.0505,0.0059
-0.0538,0.0028
-0.0447,0.0158
-0.0724,0.0042
-0.0419,0.0005
-0.0490,0.0001
-0.0464,0.0004
-0.0515,0.0004
-0.0613,0.0034
-0.0477,0.0058
-0.0490,0.0006
-0.0473,0.0090
-0.0459,0.0002
-0.0488,0.0057
-0.0491,0.0065
-0.0491,0.0002
-0.0449,0.0002
-0.0506,0.0003
-0.0458,0.0094
-0.0495,0.0001
-0.0463,0.0006
-0.0488,0.0004
-0.0463,0.0002
-0.0461,0.0002
-0.0462,0.0001
-0.0499,0.0009
-0.0506,0.0098
-0.0477,0.0003
-0.0515,0.0004
-0.0485,0.0003
-0.0487,0.0008
-0.0506,0.0105
-0.0470,0.0002
-0.0516,0.0004
-0.0576,0.0002
-0.0486,0.0005
-0.0461,0.0005
-0.0490,0.0017
-0.0514,0.0009
-0.0519,0.0010
-0.0473,0.0006
-0.0520,0.0002
-0.0484,0.0003
-0.0468,0.0006
-0.0630,0.0301
-0.0455,0.0002
-0.0481,0.0009
-0.0463,0.0064
-0.0490,0.0013
-0.0479,0.0057
-0.0472,0.0003
-0.0513,0.0060
-0.0446,0.0063
-0.0514,0.0093
-0.0477,0.0002
-0.0492,0.0114
-0.0492,0.0008
-0.0493,0.0103
-0.0476,0.0001
-0.0475,0.0145
-0.0483,0.0001
-0.0480,9.4156e-05
-0.0471,0.0002
-0.0488,0.0090
-0.0490,0.0002
-0.0503,0.0003
-0.0479,0.0090
-0.0517,0.0003
-0.0475,0.0094
-0.0488,0.0006
-0.0461,0.0001
-0.0509,0.0037
-0.0495,0.0002
-0.0586,0.0008
-0.0503,0.0014
-0.0503,0.0043
-0.0500,0.0003
-0.0498,0.0115
-0.0486,0.0003
-0.0494,0.0095
-0.0467,0.0016
-0.0492,0.0088
-0.0496,0.0032
-0.0509,0.0090
-0.0520,0.0023
-0.0493,0.0002
-0.0494,0.0003
-0.0518,0.0016
-0.0557,0.0016
-0.0491,0.0008
-0.0503,0.0002
-0.0462,0.0101
-0.0495,0.0009
-0.0470,0.0030
-0.0504,0.0009
-0.0486,7.4721e-05
-0.0527,0.0072
-0.0497,0.0053
-0.0766,0.0093
-0.0506,0.0001
-0.0464,0.0001
-0.0526,0.0054
-0.0468,0.0021
-0.0496,0.0003
-0.0515,0.0002
-0.0517,0.0003
-0.0552,0.0005
-0.0492,0.0001
-0.0468,0.0004
-0.0493,0.0004
-0.0493,8.1095e-05
-0.0502,0.0091
-0.0518,0.0005
-0.0578,0.0021
-0.0483,0.0011
-0.0497,0.0003
-0.0509,0.0005
-0.0487,0.0001
-0.0496,0.0007
-0.0500,0.0005
-0.0502,0.0004
-0.0509,0.0001
-0.0490,0.0002
-0.0482,0.0001
-0.0509,0.0011
-0.0473,0.0059
-0.0501,0.0013
-0.0504,0.0001
-0.0553,0.0004
-0.0498,0.0002
-0.0525,0.0011
-0.0503,0.0008
-0.0496,0.0088
-0.0502,0.0006
-0.0518,0.0002
-0.0411,0.0049
-0.0509,0.0002
-0.0510,0.0002
-0.0516,0.0001
-0.0501,0.0002
-0.0477,0.0019
-0.0516,0.0008
-0.0519,0.0106
-0.0501,0.0001
-0.0502,0.0003
-0.0453,0.0011
-0.0553,0.0043
-0.0527,0.0016
-0.0658,0.0029
-0.0501,0.0006
-0.0575,0.0012
-0.0506,0.0055
-0.0531,8.4833e-05
-0.0497,0.0001
-0.0508,0.0140
-0.0238,0.0136
-0.0508,9.9581e-05
-0.0494,0.0005
-0.0535,0.0001
-0.0490,0.0001
-0.0528,0.0008
-0.0508,0.0002
-0.0519,0.0003
-0.0517,0.0012
-0.0528,0.0097
-0.0494,0.0001
-0.0506,7.7390e-05
-0.0532,0.0002
-0.0490,0.0093
-0.0533,0.0005
-0.0526,0.0178
-0.0544,0.0002
-0.0528,0.0005
-0.0529,0.0061
-0.0522,0.0009
-0.0521,0.0003
-0.0522,0.0001
-0.0511,0.0001
-0.0500,0.0002
-0.0518,0.0023
-0.0643,0.0024
-0.0511,0.0003
-0.0512,0.0036
-0.0515,0.0095
-0.0514,0.0091
-0.0517,0.0010
-0.0510,0.0007
-0.0553,0.0007
-0.0512,0.0009
-0.0534,9.4719e-05
-0.0505,0.0003
-0.0520,0.0148
-0.0543,0.0006
-0.0499,0.0055
-0.0537,0.0001
-0.0532,0.0108
-0.0529,0.0017
-0.0546,0.0093
-0.0552,0.0012
-0.0957,0.0030
-0.0539,0.0003
-0.0694,0.0195
-0.0545,0.0140
-0.0519,0.0001
-0.0543,0.0002
-0.0537,0.0090
-0.0562,0.0006
-0.0506,0.0008
-0.0543,0.0001
-0.0503,0.0010
-0.0549,0.0003
-0.0533,0.0091
-0.0524,0.0005
-0.0558,0.0007
-0.0512,0.0092
-0.0517,0.0017
-0.0508,0.0017
-0.0540,0.0009
-0.0532,0.0002
-0.0523,0.0001
-0.0522,0.0001
-0.0541,0.0009
-0.0549,0.0021
-0.0527,0.0002
-0.0552,0.0003
-0.0500,0.0001
-0.0544,0.0014
-0.0538,0.0007
-0.0552,0.0004
-0.0515,0.0036
-0.0533,0.0003
-0.0517,6.0250e-05
-0.0537,0.0012
-0.0522,0.0005
-0.0536,9.3048e-05
-0.0527,0.0001
-0.0539,0.0002
-0.0555,0.0018
-0.0531,0.0001
-0.0509,0.0003
-0.0558,0.0004
-0.0517,0.0004
-0.0547,0.0005
-0.0529,0.0006
-0.0522,0.0029
-0.0524,0.0010
-0.0550,0.0005
-0.0540,0.0005
-0.0453,0.0040
-0.0560,0.0004
-0.0619,0.0004
-0.0520,0.0088
-0.0545,7.9839e-05
-0.0519,0.0002
-0.0578,0.0003
-0.0520,0.0099
-0.0557,0.0005
-0.0555,0.0001
-0.0524,8.4411e-05
-0.0585,0.0094
-0.0532,0.0112
-0.0564,0.0011
-0.0562,0.0014
-0.0554,0.0008
-0.0537,0.0005
-0.0538,0.0093
-0.0536,0.0001
-0.0570,0.0008
-0.0545,0.0007
-0.0571,0.0110
-0.0532,0.0094
-0.0556,0.0013
-0.0571,0.0003
-0.0659,0.0022
-0.0560,0.0016
-0.0590,0.0009
-0.0533,0.0007
-0.0590,0.0005
-0.0550,0.0095
-0.0573,0.0103
-0.0600,0.0028
-0.0581,0.0017
-0.0548,0.0022
-0.0564,0.0011
-0.1428,0.0222
-0.0531,0.0008
-0.0545,5.0783e-05
-0.0539,0.0090
-0.0551,0.0003
-0.0595,0.0007
-0.0573,0.0006
-0.0547,0.0002
-0.0604,0.0003
-0.0580,0.0002
-0.0545,0.0131
-0.0570,0.0001
-0.0544,0.0095
-0.0587,0.0056
-0.0549,0.0090
-0.0559,0.0014
-0.0573,0.0093
-0.0604,0.0020
-0.0560,0.0003
-0.0585,9.9115e-05
-0.0568,0.0005
-0.0552,0.0056
-0.0550,0.0002
-0.0564,0.0002
-0.0557,0.0003
-0.0609,0.0005
-0.0598,0.0051
-0.0567,0.0009
-0.0574,0.0025
-0.0566,0.0004
-0.0572,0.0002
-0.0586,0.0016
-0.1245,0.0114
-0.0555,9.1837e-05
-0.0593,0.0007
-0.0558,0.0001
-0.0580,0.0100
-0.0558,0.0118
-0.0578,0.0005
-0.0553,0.0003
-0.0413,0.0086
-0.0565,0.0001
-0.0557,0.0022
-0.0577,0.0032
-0.0563,0.0002
-0.0574,8.2005e-05
-0.0570,0.0002
-0.0350,0.0038
-0.0555,0.0002
-0.0575,0.0054
-0.0545,0.0146
-0.0580,0.0003
-0.0565,0.0003
-0.0487,0.0032
-0.0571,0.0106
-0.0575,0.0088
-0.0586,0.0001
-0.0557,0.0021
-0.0564,4.0535e-05
-0.0604,0.0096
-0.0535,0.0025
-0.0559,0.0060
-0.0589,0.0051
-0.0628,0.0013
-0.0578,0.0004
-0.0582,0.0003
-0.0579,5.4345e-05
-0.1075,0.0167
-0.0582,7.5058e-05
-0.0567,0.0001
-0.1461,0.0150
-0.0599,0.0004
-0.0580,4.6146e-05
-0.0562,0.0046
-0.0580,0.0103
-0.1075,0.0264
-0.0569,0.0002
-0.0598,0.0003
-0.0571,0.0016
-0.0598,0.0002
-0.0575,0.0098
-0.0594,0.0008
-0.0592,0.0007
-0.0684,0.0016
-0.0587,0.0089
-0.0601,0.0007
-0.0567,0.0003
-0.0590,0.0135
-0.0570,0.0006
-0.0587,0.0003
-0.0591,0.0103
-0.0622,0.0058
-0.0590,0.0002
-0.0584,0.0006
-0.0616,9.3134e-05
-0.0585,0.0011
-0.0590,0.0005
-0.0589,0.0005
-0.0350,0.0104
-0.0600,0.0003
-0.0560,0.0005
-0.0596,0.0107
-0.0584,0.0017
-0.0629,0.0131
-0.0615,0.0003
-0.0610,8.4176e-05
-0.0626,0.0053
-0.0620,0.0010
-0.0606,0.0090
-0.0591,9.8202e-05
-0.0626,0.0003
-0.0591,0.0130
-0.0569,0.0003
-0.0590,0.0198
-0.0612,0.0021
-0.0630,0.0014
-0.1299,0.0172
-0.0616,0.0011
-0.0598,0.0146
-0.0618,0.0092
-0.1642,0.0265
-0.0638,0.0006
-0.0562,0.0092
-0.0607,0.0180
-0.0595,0.0010
-0.0601,0.0001
-0.0592,0.0003
-0.0607,0.0002
-0.0584,0.0060
-0.0607,0.0090
-0.0615,0.0072
-0.0718,0.0042
-0.0625,0.0049
-0.0656,0.0004
-0.0651,0.0003
-0.0624,0.0013
-0.0609,0.0090
-0.0578,0.0098
-0.0604,0.0006
-0.0596,9.9248e-05
-0.0627,0.0018
-0.0591,0.0011
-0.0600,0.0002
-0.0595,0.0006
-0.0587,0.0006
-0.0614,0.0002
-0.0596,0.0004
-0.0624,0.0003
-0.0581,0.0001
-0.0605,6.6098e-05
-0.0499,0.0059
-0.0626,0.0147
-0.0616,0.0007
-0.0606,6.8739e-05
-0.0601,0.0005
-0.0621,0.0197
-0.0599,0.0003
-0.0636,0.0071
-0.0572,0.0097
-0.0654,0.0002
-0.0589,0.0003
-0.0584,0.0097
-0.0588,0.0090
-0.0568,0.0013
-0.0592,0.0121
-0.0660,0.0003
-0.0629,8.8362e-05
-0.0653,0.0057
-0.0609,0.0089
-0.0637,3.1817e-05
-0.0601,5.8954e-05
-0.0608,4.0009e-05
-0.0629,7.1380e-05
-0.0645,4.6617e-05
-0.0692,0.0018
-0.0620,0.0001
-0.0621,0.0012
-0.0647,0.0144
-0.0598,0.0002
-0.0618,0.0001
-0.0609,0.0023
-0.0616,0.0053
-0.0594,0.0006
-0.0620,0.0016
-0.0617,0.0097
-0.0633,0.0004
-0.0625,0.0002
-0.0611,0.0001
-0.0620,0.0013
-0.0630,0.0090
-0.0623,0.0006
-0.0612,0.0003
-0.0645,0.0001
-0.0623,0.0002
-0.0616,0.0093
-0.0628,8.4477e-05
-0.0611,4.5633e-05
-0.0628,5.5779e-05
-0.0619,0.0006
-0.0633,0.0006
-0.0648,0.0006
-0.0612,0.0001
-0.0684,0.0113
-0.0639,0.0006
-0.0646,0.0006
-0.0630,0.0007
-0.0653,0.0088
-0.0629,8.3333e-05
-0.0635,0.0090
-0.0636,0.0006
-0.0613,7.4089e-05
-0.0653,0.0006
-0.0653,0.0053
-0.0662,0.0087
-0.0659,0.0095
-0.0650,0.0002
-0.0608,0.0016
-0.0659,0.0006
-0.0622,0.0003
-0.0646,0.0003
-0.0611,0.0011
-0.0640,0.0006
-0.0645,0.0106
-0.0639,0.0064
-0.0633,0.0006
-0.0498,0.0210
-0.0641,0.0014
-0.0668,0.0002
-0.0639,0.0001
-0.1255,0.0109
-0.0667,0.0016
-0.0624,0.0003
-0.0662,0.0091
-0.0648,7.5678e-05
-0.0637,0.0012
-0.0617,0.0013
-0.0641,5.9936e-05
-0.0632,0.0001
-0.0634,0.0003
-0.0678,0.0089
-0.0598,0.0001
-0.0671,3.6501e-05
-0.0609,0.0002
-0.0650,0.0090
-0.0628,0.0001
-0.0671,0.0005
-0.0630,0.0002
-0.0641,8.1389e-05
-0.0669,9.0325e-05
-0.0620,0.0001
-0.0640,5.0224e-05
-0.0627,0.0002
-0.0632,0.0002
-0.0675,0.0002
-0.0659,0.0002
-0.0670,0.0101
-0.0662,0.0013
-0.0651,0.0006
-0.0623,0.0142
-0.0684,0.0051
-0.0627,0.0094
-0.0661,0.0013
-0.0633,0.0007
-0.0690,8.7293e-05
-0.0612,0.0088
-0.0660,9.8662e-05
-0.0640,0.0007
-0.0678,0.0001
-0.0633,9.0552e-05
-0.0683,0.0004
-0.0673,0.0002
-0.0652,0.0105
-0.0641,0.0012
-0.0661,0.0001
-0.0681,0.0012
-0.0673,0.0096
-0.0665,0.0008
-0.0667,0.0007
-0.0658,0.0094
-0.0666,0.0005
-0.0658,0.0001
-0.0648,4.6205e-05
-0.0662,0.0018
-0.0635,0.0010
-0.0650,7.7826e-05
-0.0661,0.0005
-0.0623,3.5783e-05
-0.0667,0.0002
-0.0650,0.0001
-0.0652,0.0098
-0.0656,0.0183
-0.0650,0.0090
-0.0677,0.0054
-0.0655,3.6857e-05
-0.0643,0.0021
-0.0655,0.0051
-0.0658,0.0090
-0.0665,0.0010
-0.0768,0.0001
-0.0639,0.0087
-0.0682,6.3215e-05
-0.0661,0.0012
-0.0687,0.0002
-0.0659,0.0089
-0.0651,0.0087
-0.0675,0.0002
-0.0641,0.0001
-0.0706,0.0002
-0.0663,0.0008
-0.0664,4.4016e-05
-0.0719,0.0004
-0.0649,0.0053
-0.0661,0.0001
-0.0644,0.0004
-0.0661,0.0142
-0.0632,0.0002
-0.0652,0.0004
-0.0675,0.0096
-0.0688,9.2709e-05
-0.0678,0.0007
-0.0644,9.1312e-05
-0.0684,0.0180
-0.0659,0.0096
-0.0669,0.0004
-0.0689,7.2474e-05
-0.0685,0.0015
-0.0693,0.0147
-0.0662,0.0008
-0.0693,0.0001
-0.0679,8.0434e-05
-0.0647,0.0094
-0.0674,0.0003
-0.0676,0.0053
-0.0675,0.0011
-0.0667,6.7942e-05
-0.0671,3.9922e-05
-0.0670,0.0052
-0.0656,0.0005
-0.0674,7.1134e-05
-0.0684,0.0002
-0.0671,0.0046
-0.0676,5.5850e-05
-0.0649,5.7667e-05
-0.0673,0.0091
-0.0666,0.0053
-0.0674,0.0006
-0.0661,0.0097
-0.0694,7.9113e-05
-0.0636,7.9911e-05
-0.0717,0.0100
-0.0643,4.8455e-05
-0.0708,0.0016
-0.0665,8.9306e-05
-0.0662,0.0088
-0.0667,0.0096
-0.0709,0.0006
-0.0664,0.0016
-0.0732,0.0010
-0.0710,0.0003
-0.0659,0.0053
-0.0698,0.0006
-0.0650,9.1657e-05
-0.0706,0.0002
-0.0649,0.0002
-0.0698,0.0093
-0.0659,4.9999e-05
-0.0679,5.9600e-05
-0.0697,4.4039e-05
-0.0717,0.0189
-0.0703,0.0008
-0.0690,5.9199e-05
-0.0711,0.0196
-0.0702,0.0007
-0.0693,0.0093
-0.0673,5.6836e-05
-0.0682,0.0013
-0.0680,0.0053
-0.0695,0.0053
-0.0722,0.0062
-0.0681,0.0005
-0.0683,0.0001
-0.0665,0.0052
-0.0712,0.0002
-0.0678,0.0009
-0.0706,0.0049
-0.0692,5.0918e-05
-0.0694,7.2319e-05
-0.0692,0.0002
-0.0683,0.0098
-0.0681,0.0009
-0.0658,4.7479e-05
-0.0685,0.0086
-0.0688,0.0009
-0.0702,0.0006
-0.0654,4.8896e-05
-0.0714,0.0094
-0.0635,0.0001
-0.0707,4.5385e-05
-0.0684,0.0006
-0.0703,0.0052
-0.0680,0.0006
-0.0642,0.0002
-0.0687,0.0006
-0.0699,0.0010
-0.0675,0.0001
-0.0703,0.0007
-0.0720,0.0016
-0.0669,4.2032e-05
-0.0683,0.0006
-0.0687,0.0003
-0.0737,0.0003
-0.0697,0.0091
-0.0674,5.5831e-05
-0.0716,0.0002
-0.0684,0.0090
-0.0687,0.0006
-0.0700,0.0091
-0.0750,0.0006
-0.0703,0.0004
-0.0708,0.0054
-0.0688,4.8812e-05
-0.0704,0.0047
-0.0685,5.3880e-05
-0.0703,3.1623e-05
-0.0674,0.0182
-0.0701,0.0002
-0.0702,9.4836e-05
-0.0668,0.0001
-0.0704,0.0093
-0.0689,0.0005
-0.0703,0.0002
-0.0722,3.3928e-05
-0.0784,0.0119
-0.0743,0.0012
-0.0695,4.2752e-05
-0.0709,0.0002
-0.0701,0.0092
-0.0691,0.0001
-0.0730,0.0185
-0.0692,0.0001
-0.0716,0.0007
-0.0703,0.0006
-0.0721,6.8700e-05
-0.0713,0.0005
-0.0699,4.2824e-05
-0.0715,0.0094
-0.0689,0.0112
-0.0700,0.0004
-0.0684,0.0001
-0.0732,0.0010
-0.0709,0.0004
-0.0718,0.0001
-0.0661,0.0006
-0.0750,0.0016
-0.0643,0.0029
-0.0718,0.0046
-0.0676,0.0006
-0.0765,0.0055
-0.0689,0.0002
-0.0712,0.0005
-0.0701,8.6557e-05
-0.0711,0.0047
-0.0711,0.0006
-0.0713,5.3299e-05
-0.0740,0.0055
-0.0701,3.5618e-05
-0.0712,9.9194e-05
-0.0705,0.0005
-0.0701,0.0054
-0.0719,0.0232
-0.0695,8.9630e-05
-0.0697,0.0014
-0.0713,0.0098
-0.0707,0.0002
-0.0705,2.4911e-05
-0.0697,0.0004
-0.0741,0.0109
-0.0704,0.0056
-0.0716,0.0059
-0.0710,6.0501e-05
-0.0713,0.0001
-0.0711,0.0054
-0.0732,0.0106
-0.0702,0.0153
-0.0748,0.0003
-0.0749,0.0001
-0.0721,0.0014
-0.0719,2.8881e-05
-0.0698,0.0004
-0.0699,0.0174
-0.0723,0.0004
-0.0708,0.0001
-0.0713,5.9693e-05
-0.0721,3.4324e-05
-0.0822,0.0015
-0.0723,0.0058
-0.0760,0.0001
-0.0761,0.0094
-0.0708,0.0002
-0.0725,0.0026
-0.0746,0.0004
-0.0714,9.2252e-05
-0.0706,6.0847e-05
-0.0710,0.0015
-0.0715,4.1181e-05
-0.0849,0.0021
-0.0696,0.0097
-0.0727,0.0006
-0.0732,0.0007
-0.0711,3.3953e-05
-0.0716,0.0010
-0.0725,2.3277e-05
-0.0687,0.0013
-0.0770,0.0007
-0.0709,0.0006
-0.0732,0.0002
-0.0694,0.0006
-0.0730,0.0005
-0.0675,4.9786e-05
-0.0745,9.1627e-05
-0.0699,0.0007
-0.0728,5.2062e-05
-0.0712,0.0016
-0.0730,0.0049
-0.0701,8.2543e-05
-0.0777,0.0067
-0.0695,3.9034e-05
-0.0736,3.2843e-05
-0.0712,0.0049
-0.0745,0.0007
-0.0733,0.0006
-0.0709,0.0092
-0.0725,4.8514e-05
-0.0705,0.0006
-0.0760,0.0094
-0.0702,0.0053
-0.0732,0.0087
-0.0719,0.0001
-0.0736,0.0007
-0.0721,0.0137
-0.0712,0.0052
-0.0729,2.5740e-05
-0.0735,0.0057
-0.0749,0.0002
-0.0742,0.0014
-0.0734,0.0094
-0.0708,3.1063e-05
-0.0731,0.0047
-0.0735,0.0002
-0.0732,6.1061e-05
-0.0709,5.1645e-05
-0.0741,0.0049
-0.0783,0.0012
-0.0724,0.0002
-0.0764,5.0292e-05
-0.0724,6.2130e-05
-0.0742,6.6941e-05
-0.0730,4.9909e-05
-0.0731,4.6834e-05
-0.0732,3.3300e-05
-0.0732,0.0051
-0.0711,0.0181
-0.0735,5.9189e-05
-0.0746,0.0053
-0.0715,0.0006
-0.0747,9.2680e-05
-0.0737,4.6294e-05
-0.0728,0.0001
-0.0744,0.0066
-0.0723,9.2840e-05
-0.0745,8.0311e-05
-0.0738,0.0012
-0.0746,0.0109
-0.0710,4.9197e-05
-0.0778,0.0055
-0.0709,0.0089
-0.0765,0.0053
-0.0758,6.7699e-05
-0.0729,0.0048
-0.0728,5.5810e-05
-0.0718,0.0001
-0.0740,0.0015
-0.0744,4.2170e-05
-0.0732,3.0396e-05
-0.0732,0.0006
-0.0746,0.0012
-0.0745,4.0030e-05
-0.0728,4.1726e-05
-0.0738,0.0046
-0.0712,3.9534e-05
-0.0750,0.0052
-0.0730,8.2410e-05
-0.0741,0.0053
-0.0742,0.0005
-0.0759,0.0010
-0.0737,0.0005
-0.0736,0.0001
-0.0737,0.0008
-0.0752,4.1994e-05
-0.0702,0.0001
-0.0749,0.0005
-0.0705,5.9474e-05
-0.0751,2.6842e-05
-0.0740,0.0006
-0.0760,0.0093
-0.0750,0.0010
-0.0743,5.4566e-05
-0.0718,4.9483e-05
-0.0770,0.0006
-0.0717,0.0053
-0.0739,0.0005
-0.0744,7.9011e-05
-0.0746,2.7835e-05
-0.0742,0.0011
-0.0709,7.3428e-05
-0.0734,0.0047
-0.0735,4.7897e-05
-0.0723,0.0002
-0.0757,6.8285e-05
-0.0730,0.0002
-0.0730,0.0086
-0.0751,0.0001
-0.0730,0.0090
-0.0755,0.0055
-0.0721,4.7319e-05
-0.0759,0.0008
-0.0748,0.0002
-0.0723,0.0089
-0.0748,3.7721e-05
-0.0721,4.0068e-05
-0.0759,0.0053
-0.0727,0.0183
-0.0762,0.0001
-0.0745,9.9721e-05
-0.0746,0.0006
-0.0768,0.0088
-0.0747,5.9045e-05
-0.0750,0.0093
-0.0726,2.6077e-05
-0.0753,0.0006
-0.0744,0.0052
-0.0747,0.0095
-0.0735,0.0018
-0.0763,7.9483e-05
-0.0760,0.0001
-0.0751,0.0001
-0.0644,0.0269
-0.0771,3.9352e-05
-0.0755,0.0006
-0.0747,4.2241e-05
-0.0750,2.8539e-05
