0.0080,0.0002,
0.0087,0.0001,
0.0082,0.0013,
0.0077,0.0001,
0.0077,0.0008,
0.0078,0.0002,
0.0077,0.0003,
0.0075,0.0001,
0.0082,0.0001,
0.0092,0.0002,
0.0083,0.0064,
0.0099,0.0023,
0.0092,0.0017,
0.0089,0.0050,
0.0088,0.0016,
0.0096,0.0003,
0.0095,0.0105,
0.0105,0.0001,
0.0086,0.0002,
0.0110,0.0017,
0.0105,9.5270e-05,
0.0076,0.0012,
0.0097,9.2777e-05,
0.0113,0.0001,
0.0080,0.0001,
0.0095,0.0006,
0.0127,0.0016,
0.0092,0.0089,
0.0105,0.0004,
0.0110,0.0001,
0.0087,9.3218e-05,
0.0098,0.0018,
0.0098,0.0001,
0.0080,0.0001,
0.0100,0.0001,
0.0104,0.0015,
0.0094,0.0008,
0.0083,0.0051,
0.0089,9.7857e-05,
0.0110,0.0006,
0.0090,0.0001,
0.0087,8.4667e-05,
0.0098,0.0016,
0.0090,0.0006,
0.0055,0.0036,
0.0078,0.0001,
0.0082,0.0084,
0.0041,0.0001,
0.0074,0.0169,
0.0095,0.0043,
0.0060,0.0186,
0.0052,0.0003,
0.0087,0.0001,
0.0073,0.0002,
0.0052,0.0052,
0.0071,0.0005,
0.0086,0.0001,
0.0060,0.0017,
0.0042,0.0016,
0.0075,0.0002,
0.0073,0.0011,
0.0070,0.0004,
0.0070,0.0002,
0.0079,0.0001,
0.0088,0.0016,
0.0074,0.0071,
0.0080,9.1590e-05,
0.0091,0.0088,
0.0075,0.0121,
0.0082,0.0050,
0.0103,9.8298e-05,
0.0077,0.0006,
0.0089,0.0001,
0.0094,0.0094,
0.0089,0.0161,
0.0075,9.7560e-05,
0.0077,0.0063,
0.0100,0.0019,
0.0094,6.9102e-05,
0.0091,5.8323e-05,
0.0084,0.0016,
0.0087,0.0002,
0.0098,5.2291e-05,
0.0096,0.0016,
0.0086,8.3553e-05,
0.0067,0.0003,
0.0084,0.0007,
0.0131,0.0016,
0.0120,0.0087,
0.0045,0.0059,
0.0100,0.0001,
0.0095,0.0111,
0.0098,0.0107,
0.0099,0.0049,
0.0087,0.0006,
0.0122,0.0044,
0.0060,0.0022,
0.0103,0.0002,
0.0099,0.0157,
0.0114,0.0002,
0.0136,0.0010,
0.0096,0.0001,
0.0065,7.2666e-05,
0.0095,0.0120,
0.0071,6.2673e-05,
0.0071,0.0012,
0.0099,0.0005,
0.0102,0.0017,
0.0090,3.1277e-05,
0.0107,7.4983e-05,
0.0101,5.1543e-05,
0.0078,0.0101,
0.0073,0.0051,
0.0093,0.0028,
0.0108,0.0052,
0.0163,0.0108,
0.0087,0.0177,
0.0095,4.1378e-05,
0.0083,0.0010,
0.0101,0.0003,
0.0079,0.0004,
0.0077,0.0115,
0.0081,0.0146,
0.0095,5.4154e-05,
0.0052,0.0172,
0.0079,0.0002,
0.0109,0.0001,
0.0096,0.0100,
0.0103,0.0005,
0.0074,0.0051,
0.0068,0.0007,
0.0078,0.0092,
0.0088,0.0004,
0.0081,0.0023,
0.0077,0.0002,
0.0084,4.4753e-05,
0.0078,0.0002,
0.0092,0.0018,
0.0066,0.0016,
0.0084,0.0052,
0.0097,0.0003,
0.0090,0.0100,
0.0084,0.0007,
0.0073,0.0145,
0.0056,0.0091,
0.0081,0.0131,
0.0093,0.0052,
0.0073,0.0012,
0.0083,0.0016,
0.0060,0.0019,
0.0085,0.0001,
-0.0028,0.0004,
0.0076,0.0012,
0.0082,5.3697e-05,
0.0051,0.0002,
0.0086,0.0002,
0.0076,7.2855e-05,
-0.0125,0.0073,
0.0083,0.0180,
0.0070,0.0019,
0.0090,0.0005,
0.0107,0.0016,
0.0074,0.0090,
0.0087,0.0052,
0.0094,0.0002,
0.0082,5.3416e-05,
0.0081,0.0108,
0.0066,0.0066,
0.0094,0.0046,
0.0079,0.0007,
0.0072,0.0086,
0.0084,0.0002,
0.0097,5.1888e-05,
0.0071,0.0031,
0.0093,0.0009,
0.0101,0.0004,
0.0090,0.0172,
0.0088,0.0049,
0.0100,0.0047,
0.0108,0.0042,
0.0090,0.0021,
0.0089,9.1195e-05,
0.0072,0.0086,
0.0059,0.0113,
0.0084,0.0063,
0.0086,0.0117,
0.0103,0.0002,
0.0092,0.0015,
0.0075,0.0059,
0.0083,2.7326e-05,
0.0083,4.0206e-05,
0.0095,0.0003,
0.0065,0.0004,
0.0091,0.0002,
0.0083,5.6619e-05,
0.0085,1.2041e-05,
0.0084,2.9560e-05,
0.0098,0.0002,
0.0095,0.0015,
0.0077,0.0031,
0.0075,0.0022,
-0.0017,0.0006,
0.0090,4.0225e-05,
0.0083,0.0086,
0.0046,0.0037,
0.0117,0.0034,
0.0082,0.0087,
0.0078,0.0094,
0.0073,0.0006,
0.0068,0.0106,
0.0126,0.0017,
0.0104,6.0638e-05,
0.0094,0.0001,
0.0053,0.0001,
0.0069,0.0002,
0.0098,3.0152e-05,
0.0123,0.0125,
0.0101,0.0005,
0.0075,0.0036,
0.0076,0.0001,
0.0093,1.7286e-05,
0.0071,0.0061,
0.0071,0.0002,
0.0075,0.0095,
0.0091,0.0094,
0.0082,0.0068,
0.0091,0.0002,
-0.0023,0.0016,
0.0020,0.0016,
0.0090,0.0007,
0.0097,0.0003,
0.0099,1.4209e-05,
0.0098,0.0021,
0.0076,0.0003,
0.0057,7.3177e-05,
0.0143,0.0086,
0.0032,0.0007,
0.0059,0.0007,
0.0101,0.0090,
0.0085,0.0133,
0.0083,3.2134e-05,
0.0039,0.0002,
0.0067,0.0027,
0.0044,0.0015,
0.0078,0.0001,
0.0103,0.0099,
0.0099,0.0004,
0.0102,0.0004,
0.0084,2.4040e-05,
0.0097,0.0051,
0.0093,0.0007,
0.0056,0.0001,
0.0082,0.0016,
0.0066,0.0008,
0.0077,0.0001,
0.0087,0.0011,
0.0075,0.0006,
0.0057,0.0002,
0.0061,3.7669e-05,
0.0069,0.0016,
0.0097,0.0055,
0.0105,0.0002,
0.0099,0.0087,
0.0069,0.0006,
0.0080,5.2157e-05,
0.0060,0.0008,
0.0198,0.0021,
0.0084,0.0093,
0.0073,0.0035,
0.0084,0.0002,
-0.0018,0.0013,
0.0076,0.0008,
0.0074,0.0013,
0.0099,0.0042,
0.0063,0.0058,
0.0099,2.1740e-05,
0.0083,0.0009,
0.0080,0.0002,
0.0059,0.0085,
0.0085,0.0049,
0.0078,0.0009,
0.0052,0.0055,
0.0083,0.0142,
0.0090,0.0016,
0.0081,0.0021,
0.0071,0.0010,
0.0085,0.0095,
0.0077,0.0105,
0.0086,0.0028,
0.0058,5.8914e-05,
0.0064,0.0093,
0.0093,2.2386e-05,
0.0095,2.4350e-05,
0.0085,0.0073,
0.0058,0.0009,
0.0094,5.6385e-05,
0.0079,9.1177e-05,
0.0083,0.0092,
0.0052,0.0053,
0.0083,0.0008,
0.0099,0.0017,
0.0109,0.0062,
0.0079,0.0014,
0.0066,0.0138,
0.0028,0.0019,
0.0076,0.0004,
0.0104,0.0122,
0.0094,0.0080,
0.0075,0.0046,
0.0112,0.0032,
0.0074,0.0002,
0.0075,0.0145,
0.0145,0.0123,
0.0085,0.0011,
0.0076,0.0096,
0.0077,1.3784e-05,
0.0082,0.0005,
0.0091,0.0050,
0.0075,1.7532e-05,
0.0038,0.0019,
0.0073,1.4614e-05,
0.0093,0.0104,
0.0090,0.0094,
0.0076,1.3711e-05,
0.0066,0.0098,
0.0078,1.9417e-05,
0.0114,7.2838e-05,
0.0085,0.0002,
0.0093,0.0001,
0.0072,0.0015,
0.0077,0.0018,
0.0066,4.9483e-05,
0.0064,0.0006,
0.0081,2.1515e-05,
-0.0004,0.0013,
0.0080,0.0002,
0.0064,7.2100e-05,
0.0085,0.0005,
0.0106,0.0058,
0.0063,0.0001,
0.0079,0.0087,
0.0081,2.7666e-05,
0.0087,5.6344e-05,
0.0085,0.0004,
0.0073,0.0005,
-0.0071,0.0128,
0.0082,1.0149e-05,
0.0076,0.0067,
0.0074,0.0033,
0.0074,1.0994e-05,
0.0070,0.0094,
0.0079,6.2019e-05,
0.0075,0.0037,
0.0024,0.0107,
0.0076,0.0074,
0.0065,0.0125,
0.0080,9.2001e-05,
0.0032,0.0054,
0.0083,0.0051,
0.0086,5.7444e-06,
0.0058,0.0040,
0.0115,0.0031,
0.0072,2.5224e-05,
0.0077,0.0032,
0.0071,0.0152,
0.0040,0.0183,
0.0090,0.0018,
0.0056,6.6460e-05,
0.0083,0.0005,
0.0083,7.5816e-05,
0.0074,0.0015,
0.0133,0.0007,
0.0096,0.0101,
0.0068,0.0010,
0.0074,2.1735e-05,
0.0162,0.0101,
0.0085,2.8700e-05,
0.0042,0.0130,
0.0062,0.0006,
0.0073,0.0002,
0.0070,0.0016,
0.0073,1.5461e-05,
0.0078,9.1227e-06,
0.0086,0.0097,
0.0080,1.1020e-05,
0.0054,0.0024,
0.0077,0.0056,
0.0065,0.0051,
0.0125,0.0174,
0.0082,8.0083e-06,
0.0063,0.0038,
0.0066,1.1175e-05,
0.0074,0.0001,
0.0087,0.0147,
0.0080,0.0002,
0.0061,0.0093,
0.0044,0.0004,
0.0074,1.3831e-05,
0.0078,3.1109e-05,
0.0047,0.0074,
-0.0066,0.0042,
0.0043,0.0005,
0.0080,0.0109,
0.0090,5.5424e-05,
0.0126,0.0040,
0.0077,0.0007,
0.0067,2.4623e-05,
0.0047,0.0002,
0.0025,0.0003,
0.0065,0.0006,
0.0091,0.0055,
0.0175,0.0050,
0.0043,0.0062,
0.0028,0.0007,
0.0101,0.0008,
0.0211,0.0015,
0.0001,0.0124,
0.0067,0.0047,
0.0029,0.0096,
0.0085,0.0001,
0.0085,5.1113e-06,
0.0072,0.0006,
0.0018,0.0151,
0.0070,0.0016,
0.0078,0.0054,
0.0079,0.0002,
0.0073,0.0014,
0.0058,0.0057,
0.0045,0.0055,
0.0079,1.0843e-05,
0.0090,0.0065,
0.0074,0.0091,
0.0064,2.4140e-05,
0.0053,0.0002,
0.0081,0.0002,
0.0037,0.0003,
0.0043,0.0003,
0.0076,6.9215e-05,
0.0078,0.0137,
0.0003,0.0020,
0.0064,0.0030,
0.0067,0.0093,
-0.0019,0.0091,
0.0068,0.0005,
0.0077,2.4488e-05,
0.0064,0.0001,
0.0026,0.0022,
0.0087,0.0038,
0.0064,0.0001,
0.0077,0.0087,
0.0059,0.0007,
0.0044,0.0006,
0.0046,0.0054,
0.0079,0.0013,
0.0102,0.0206,
0.0091,0.0032,
0.0072,0.0086,
0.0048,3.1126e-05,
0.0066,0.0006,
0.0070,0.0007,
-0.0010,0.0108,
0.0063,0.0205,
0.0073,0.0090,
0.0063,0.0009,
0.0074,0.0177,
-0.0043,0.0097,
0.0071,9.5500e-05,
0.0052,0.0069,
0.0076,0.0003,
0.0073,2.4857e-05,
0.0069,2.3162e-05,
0.0081,0.0005,
0.0075,4.9018e-06,
0.0039,0.0011,
0.0059,0.0037,
0.0008,0.0074,
0.0073,0.0005,
0.0056,0.0122,
0.0072,0.0005,
0.0077,0.0066,
0.0069,0.0014,
0.0070,0.0091,
0.0069,1.5251e-05,
0.0051,0.0007,
0.0037,0.0061,
0.0066,0.0002,
0.0074,3.8542e-06,
0.0074,0.0005,
0.0068,0.0007,
0.0082,0.0032,
0.0056,0.0005,
0.0053,0.0015,
0.0065,0.0011,
0.0050,0.0002,
0.0069,2.4369e-05,
0.0071,0.0001,
0.0041,0.0009,
0.0079,8.6363e-05,
0.0052,0.0031,
0.0084,0.0002,
0.0063,0.0136,
0.0052,0.0032,
0.0055,0.0029,
0.0038,0.0012,
0.0070,0.0002,
0.0056,0.0093,
0.0055,0.0024,
-0.0055,0.0006,
-0.0087,0.0015,
0.0063,0.0020,
0.0042,0.0002,
0.0062,4.0694e-05,
0.0065,0.0008,
0.0070,0.0139,
0.0057,0.0016,
0.0068,0.0005,
0.0083,0.0003,
0.0074,0.0045,
0.0068,0.0092,
0.0074,0.0016,
0.0068,0.0014,
0.0081,3.7584e-05,
0.0083,0.0003,
0.0036,0.0026,
0.0024,0.0027,
0.0052,0.0003,
0.0070,4.6693e-05,
0.0066,0.0092,
0.0071,0.0001,
0.0047,0.0083,
0.0052,0.0015,
0.0046,0.0139,
0.0060,0.0005,
0.0057,0.0011,
0.0059,0.0005,
0.0051,0.0002,
0.0070,8.4193e-06,
0.0066,0.0023,
0.0054,0.0103,
0.0052,0.0030,
0.0036,0.0011,
0.0101,0.0012,
0.0072,1.0413e-05,
0.0073,0.0005,
-0.0041,0.0102,
0.0023,0.0103,
0.0042,0.0059,
0.0051,0.0002,
0.0307,0.0058,
0.0059,0.0129,
0.0048,0.0002,
0.0055,5.2554e-05,
0.0023,0.0009,
0.0078,0.0175,
0.0073,0.0010,
0.0058,0.0002,
0.0067,0.0107,
0.0050,0.0012,
0.0017,0.0014,
0.0062,0.0002,
0.0048,2.4330e-06,
0.0037,0.0002,
0.0057,0.0004,
0.0065,0.0002,
0.0052,0.0060,
0.0056,4.5675e-06,
0.0074,1.3120e-05,
0.0034,0.0075,
0.0068,2.4571e-05,
0.0056,0.0006,
0.0068,0.0101,
0.0161,0.0051,
0.0057,0.0011,
0.0049,0.0019,
0.0069,0.0001,
0.0044,0.0110,
0.0005,0.0032,
0.0043,0.0087,
0.0064,7.8199e-05,
0.0067,0.0107,
0.0368,0.0018,
0.0060,2.5497e-05,
0.0070,0.0019,
0.0214,0.0165,
0.0061,0.0228,
0.0139,0.0017,
0.0061,0.0005,
0.0052,0.0055,
0.0042,0.0006,
0.0033,0.0004,
0.0065,0.0087,
0.0065,0.0097,
0.0053,0.0027,
0.0047,0.0136,
0.0041,0.0003,
0.0043,0.0003,
0.0059,0.0025,
-0.0079,0.0092,
0.0033,0.0005,
0.0053,0.0015,
0.0069,3.3342e-07,
0.0078,0.0013,
0.0068,7.2692e-05,
0.0042,0.0019,
0.0279,0.0104,
0.0030,0.0001,
0.0057,3.5293e-05,
0.0072,0.0092,
0.0043,0.0019,
9.4930e-05,0.0005,
0.0034,0.0110,
0.0047,0.0002,
0.0062,0.0100,
0.0115,0.0256,
0.0070,0.0102,
-0.0017,0.0013,
0.0054,2.6803e-05,
0.0055,0.0015,
0.0077,0.0017,
0.0061,1.2847e-06,
0.0050,0.0068,
0.0069,0.0040,
0.0054,0.0092,
0.0060,0.0025,
0.0064,0.0021,
0.0049,0.0090,
0.0053,0.0054,
0.0078,0.0095,
-0.0030,0.0042,
0.0029,0.0013,
0.0047,3.6724e-05,
0.0059,7.4922e-05,
0.0052,0.0008,
0.0060,2.4396e-05,
-0.0046,0.0056,
0.0033,0.0003,
0.0052,6.3170e-05,
0.0076,0.0185,
0.0061,0.0014,
0.0038,0.0021,
-0.0157,0.0082,
0.0053,9.0502e-05,
0.0065,0.0068,
0.0058,0.0146,
0.0054,7.1229e-05,
0.0043,0.0316,
0.0084,0.0115,
0.0038,5.1199e-05,
0.0043,0.0006,
-0.0099,0.0090,
0.0040,0.0008,
0.0034,0.0002,
0.0056,0.0113,
0.0058,0.0089,
0.0051,0.0098,
0.0020,0.0005,
0.0030,0.0013,
0.0034,0.0007,
0.0016,0.0002,
0.0055,0.0002,
0.0026,0.0014,
0.0046,0.0016,
0.0047,0.0089,
0.0035,0.0017,
-0.0026,0.0171,
0.0060,0.0141,
0.0037,0.0006,
0.0044,0.0004,
0.0055,2.6964e-05,
0.0039,0.0054,
0.0023,0.0010,
0.0050,0.0002,
0.0055,2.6730e-05,
0.0029,0.0001,
0.0055,0.0016,
0.0056,0.0070,
0.0060,0.0002,
0.0065,7.0038e-05,
0.0018,6.7667e-05,
0.0043,0.0040,
0.0050,0.0036,
0.0005,0.0108,
0.0050,0.0132,
0.0097,0.0149,
0.0040,0.0014,
-0.0003,0.0011,
0.0041,0.0002,
0.0044,0.0014,
0.0067,0.0002,
0.0029,0.0016,
0.0047,0.0003,
0.0012,0.0010,
0.0118,0.0004,
0.0040,0.0002,
0.0019,0.0002,
0.0023,0.0007,
0.0044,0.0005,
0.0064,0.0089,
0.0047,0.0013,
0.0049,0.0005,
0.0078,0.0116,
0.0103,6.2071e-05,
0.0039,6.8490e-05,
0.0023,0.0036,
-0.0363,0.0071,
0.0015,0.0030,
0.0041,0.0091,
-0.0011,0.0008,
0.0031,7.1096e-05,
0.0029,0.0014,
0.0057,0.0009,
0.0013,0.0052,
0.0030,3.3033e-05,
0.0047,0.0002,
0.0056,0.0099,
0.0054,0.0006,
0.0060,0.0009,
0.0027,0.0002,
0.0018,0.0024,
0.0028,0.0004,
0.0023,0.0008,
0.0067,0.0001,
0.0057,0.0182,
0.0018,0.0120,
0.0025,0.0023,
0.0055,0.0103,
0.0063,0.0016,
0.0104,0.0047,
0.0032,0.0009,
-2.0098e-05,0.0024,
0.0026,0.0025,
0.0042,0.0093,
0.0039,0.0194,
0.0017,0.0097,
0.0001,0.0032,
-0.0027,0.0135,
0.0129,0.0016,
0.0026,0.0094,
0.0035,0.0040,
0.0010,0.0178,
0.0014,0.0098,
0.0058,2.7857e-05,
0.0043,0.0081,
0.0030,0.0055,
0.0006,0.0004,
0.0008,0.0190,
-0.0005,0.0023,
0.0044,0.0095,
0.0012,0.0002,
0.0053,3.9332e-05,
0.0031,0.0004,
0.0020,0.0093,
0.0041,0.0184,
0.0052,0.0006,
0.0006,0.0016,
0.0037,0.0007,
0.0025,0.0034,
0.0041,4.5387e-05,
0.0016,0.0023,
0.0025,0.0099,
0.0031,0.0094,
0.0024,0.0065,
0.0024,0.0009,
0.0036,0.0002,
-0.0037,0.0104,
0.0032,0.0009,
0.0052,0.0006,
0.0052,0.0094,
0.0036,0.0003,
0.0027,0.0010,
0.0020,0.0017,
0.0034,0.0055,
0.0032,0.0014,
0.0228,0.0059,
0.0037,0.0118,
0.0013,0.0008,
0.0036,0.0048,
0.0030,0.0012,
0.0036,0.0001,
0.0048,0.0049,
0.0017,0.0058,
0.0037,0.0002,
0.0023,0.0127,
0.0041,0.0087,
0.0032,5.3035e-05,
0.0011,0.0004,
0.0032,0.0002,
0.0025,0.0036,
0.0023,0.0006,
0.0059,0.0021,
0.0065,0.0002,
0.0021,0.0032,
0.0010,0.0053,
0.0030,0.0101,
0.0022,0.0026,
-0.0025,0.0054,
0.0012,0.0024,
0.0008,0.0056,
0.0013,0.0055,
0.0014,0.0010,
0.0040,0.0020,
0.0047,0.0002,
0.0024,0.0011,
0.0034,9.7392e-06,
0.0021,0.0009,
0.0024,0.0193,
-3.3884e-06,0.0117,
0.0020,0.0158,
0.0043,0.0048,
0.0040,0.0004,
-0.0032,0.0107,
0.0022,0.0096,
0.0036,0.0017,
0.0032,0.0075,
0.0019,0.0016,
0.0023,0.0059,
0.0010,0.0002,
0.0026,0.0001,
0.0040,0.0001,
-0.0003,0.0009,
0.0036,8.5521e-05,
0.0012,0.0002,
0.0039,0.0035,
0.0019,0.0097,
0.0024,0.0093,
6.0990e-05,0.0054,
-0.0022,0.0017,
-0.0015,0.0268,
0.0147,0.0116,
0.0015,0.0157,
0.0040,0.0172,
0.0041,0.0052,
-0.0013,0.0185,
0.0017,0.0117,
0.0030,0.0007,
-0.0082,0.0110,
-0.0013,0.0006,
-0.0009,0.0022,
0.0029,0.0001,
0.0044,0.0096,
-0.0018,0.0002,
0.0003,0.0108,
0.0014,0.0012,
-0.0021,0.0146,
-0.0024,0.0005,
-0.0008,0.0039,
0.0025,0.0037,
-0.0035,0.0109,
0.0007,0.0003,
0.0025,0.0054,
0.0026,1.1594e-05,
0.0019,0.0010,
0.0027,0.0056,
0.0026,0.0102,
0.0007,0.0013,
0.0002,0.0026,
-0.0036,0.0108,
-0.0009,0.0003,
0.0018,0.0055,
0.0033,0.0005,
-0.0016,0.0009,
0.0024,0.0111,
-0.0019,0.0021,
0.0029,0.0094,
-4.1332e-05,0.0102,
0.0011,0.0143,
0.0018,0.0061,
0.0021,0.0184,
0.0035,0.0007,
0.0014,3.2319e-05,
0.0034,0.0016,
-0.0006,0.0088,
-0.0031,0.0022,
0.0025,0.0028,
0.0083,0.0057,
0.0012,0.0003,
-0.0005,0.0082,
-0.0001,5.0586e-05,
0.0033,0.0002,
-7.5788e-05,0.0003,
-0.0013,0.0038,
-0.0009,0.0044,
-0.0008,0.0035,
3.6623e-05,0.0006,
0.0024,0.0095,
0.0039,0.0005,
-0.0024,0.0090,
-0.0007,0.0113,
0.0004,0.0006,
-0.0044,0.0011,
-0.0043,0.0097,
0.0005,0.0056,
0.0017,0.0149,
-0.0008,0.0005,
-0.0029,0.0018,
0.0035,0.0006,
-0.0011,0.0052,
0.0035,0.0003,
0.0017,0.0141,
-0.0089,0.0105,
0.0012,0.0053,
-0.0020,0.0063,
0.0030,0.0003,
-0.0050,0.0063,
-0.0022,0.0009,
-0.0027,0.0124,
-0.0012,0.0005,
0.0017,0.0053,
-0.0019,0.0008,
8.4768e-05,0.0016,
0.0049,0.0141,
0.0010,0.0003,
-0.0023,0.0105,
0.0023,0.0104,
0.0019,0.0015,
0.0005,0.0106,
-0.0026,0.0096,
-0.0008,0.0003,
0.0028,0.0004,
-0.0010,0.0002,
0.0007,0.0004,
0.0026,8.7526e-05,
0.0030,0.0092,
0.0013,0.0095,
0.0006,0.0061,
0.0005,0.0025,
0.0015,0.0067,
-0.0003,0.0100,
0.0017,0.0016,
0.0036,0.0002,
-0.0008,4.3657e-05,
-0.0031,0.0056,
-0.0048,0.0003,
0.0004,0.0016,
-0.0002,0.0039,
0.0011,0.0187,
0.0011,0.0020,
0.0008,0.0068,
-5.9090e-06,0.0002,
0.0018,0.0010,
0.0008,0.0016,
-0.0048,0.0023,
-0.0030,0.0183,
0.0018,0.0016,
-0.0056,0.0012,
0.0006,0.0002,
0.0011,0.0004,
-0.0047,0.0010,
-0.0015,0.0003,
0.0027,0.0004,
0.0007,0.0055,
0.0005,0.0008,
0.0016,0.0053,
0.0012,0.0018,
0.0034,0.0003,
-0.0029,0.0059,
0.0032,0.0052,
-0.0037,0.0054,
0.0027,0.0054,
0.0030,4.9977e-05,
0.0002,0.0009,
0.0016,0.0009,
-0.0013,0.0002,
0.0021,0.0054,
0.0037,0.0003,
0.0019,0.0002,
0.0012,0.0091,
-0.0005,0.0068,
0.0001,0.0095,
5.9748e-05,0.0098,
-0.0005,0.0243,
0.0016,0.0098,
-0.0004,0.0003,
0.0020,0.0232,
0.0026,0.0017,
-0.0042,0.0024,
0.0025,0.0054,
-0.0041,0.0130,
-8.6348e-05,0.0018,
0.0009,0.0006,
0.0021,0.0003,
0.0019,0.0002,
0.0001,0.0008,
-0.0022,0.0105,
-4.2946e-05,0.0096,
-0.0007,0.0066,
0.0022,0.0002,
0.0026,0.0003,
-0.0017,6.3516e-05,
-0.0038,0.0070,
-0.0026,0.0003,
-0.0005,0.0090,
-0.0016,2.8249e-05,
-0.0017,0.0060,
0.0012,0.0124,
4.0492e-05,0.0093,
-0.0011,0.0008,
0.0020,0.0015,
-0.0037,0.0076,
-0.0005,0.0099,
-0.0017,0.0050,
0.0027,2.0976e-05,
-6.2312e-05,6.3093e-05,
0.0007,0.0012,
0.0011,0.0005,
-0.0015,0.0025,
0.0004,0.0048,
0.0019,1.5509e-05,
-0.0036,0.0108,
0.0012,0.0050,
0.0003,0.0002,
-0.0002,0.0001,
0.0010,0.0001,
-0.0033,0.0020,
0.0006,0.0156,
-0.0029,0.0088,
-0.0008,0.0003,
-0.0037,0.0002,
0.0097,0.0113,
-0.0020,0.0001,
0.0058,0.0193,
-0.0036,0.0003,
-0.0352,0.0141,
0.0008,0.0107,
-0.0024,0.0004,
0.0023,0.0118,
0.0013,0.0063,
0.0005,0.0012,
-0.0072,0.0055,
0.0024,7.3764e-05,
-1.3335e-05,0.0007,
-0.0030,0.0022,
-0.0035,0.0165,
-0.0016,0.0066,
0.0014,1.0208e-05,
0.0026,0.0090,
-0.0025,0.0109,
1.9593e-05,9.2962e-05,
-0.0008,0.0089,
-0.0053,0.0056,
0.0032,0.0139,
0.0115,0.0442,
-0.0013,0.0200,
-0.0069,0.0015,
